,domain,name,category,prompts,wikipedia
5208,profession,Sewing,sewing_occupations,Sewing is one of the oldest ,"Sewing is one of the oldest of the textile arts, arising in the Paleolithic era."
5209,profession,Bookbinding,sewing_occupations,Bookbinding is the process of physically ,Bookbinding is the process of physically assembling a book of codex format from an ordered stack of paper sheets that are folded together into sections or sometimes left as a stack of individual sheets.
5210,profession,Bookbinding,sewing_occupations,Bookbinding is the process of physically ,"Before the computer age, the bookbinding trade involved two divisions."
5211,profession,Bookbinding,sewing_occupations,"Before the computer age, the bookbinding ",Bookbinding is the process of physically assembling a book of codex format from an ordered stack of paper sheets that are folded together into sections or sometimes left as a stack of individual sheets.
5212,profession,Bookbinding,sewing_occupations,"Before the computer age, the bookbinding ","Before the computer age, the bookbinding trade involved two divisions."
5213,profession,Cordwainer,sewing_occupations,A cordwainer is a shoemaker who ,A cordwainer is a shoemaker who makes new shoes from new leather.
5214,profession,Cordwainer,sewing_occupations,A cordwainer is a shoemaker who ,"The cordwainer's trade can be contrasted with the cobbler's trade, according to a tradition in Britain that restricted cobblers to repairing shoes."
5215,profession,Cordwainer,sewing_occupations,The cordwainer's trade can be contrasted with ,A cordwainer is a shoemaker who makes new shoes from new leather.
5216,profession,Cordwainer,sewing_occupations,The cordwainer's trade can be contrasted with ,"The cordwainer's trade can be contrasted with the cobbler's trade, according to a tradition in Britain that restricted cobblers to repairing shoes."
5217,profession,Corset,sewing_occupations,A corset is a garment worn ,"A corset is a garment worn to hold and train the torso into a desired shape, traditionally a smaller waist or larger bottom, for aesthetic or medical purposes, or support the breasts."
5218,profession,Corset,sewing_occupations,A corset is a garment worn ,"While these modern corsets and corset tops often feature lacing or boning, and generally imitate an historical style of corsets, they have very little, if any, effect on the shape of the wearer's body."
5219,profession,Corset,sewing_occupations,While these modern corsets and corset ,"A corset is a garment worn to hold and train the torso into a desired shape, traditionally a smaller waist or larger bottom, for aesthetic or medical purposes, or support the breasts."
5220,profession,Corset,sewing_occupations,While these modern corsets and corset ,"While these modern corsets and corset tops often feature lacing or boning, and generally imitate an historical style of corsets, they have very little, if any, effect on the shape of the wearer's body."
5221,profession,Dressmaker,sewing_occupations,A dressmaker is a person who ,"A dressmaker is a person who makes custom clothing for women, such as dresses, blouses, and evening gowns."
5222,profession,Dressmaker,sewing_occupations,A dressmaker is a person who ,A dressmaker is also called a mantua-maker or a modiste.
